75.2791110473595, 68.55966552889191
139.66363078630994, 3.794589655583843
190.0396315388814, 0.6244000057966181
256.18552699265723, 0.0986522142259574
355.7345421620906, 0.031197024505677094
451.7428890670795, 0.025820446847791605
457.89588940121405, 0.11704710780730772
359.8230394447818, 0.06778579768982493
264.34800334577085, 0.3644282748356933
237.14584781664857, 0.716859012160876
163.29678384643046, 3.4847446907439186
108.51715120583494, 26.572624253325287
75.46827098877822, 165.0213287937126
